word,frequency
corpulentes,0.07
corpuscules,0.34
correcteurs,0.48
corrections,1.55
correctrice,0.0
correlation,0.2
correlative,0.0
corresponde,0.2
corresponds,0.14
correspondu,0.47
corrigerais,0.07
corrigerait,0.27
corrigerons,0.0
corroborait,0.27
corroborant,0.0
corroborees,0.0
corroborent,0.07
corroborera,0.0
corrupteurs,0.07
corruptible,0.0
corruptions,0.14
corruptrice,0.0
coruscation,0.07
coseigneurs,0.07
cosmetiquee,0.14
cosmetiques,0.75
cosmodromes,0.0
cosmogonies,0.07
cosmonautes,0.34
cosmopolite,2.03
costaricain,0.0
cotisations,0.41
cotoiements,0.07
cotonneuses,0.74
couchailler,0.07
coucherions,0.07
coudoyaient,0.2
couillettes,0.27
couillonnee,0.0
couillonner,0.34
couillonnes,0.0
couinements,1.08
couleraient,0.07
couleuvrine,0.0
coulissante,0.41
coulissants,0.14
couperaient,0.27
couperosees,0.2
courageuses,0.61
courbaturee,0.0
courbatures,1.08
couronnerai,0.0
courroucait,0.07
courroucees,0.07
courtiliere,0.07
courtisanes,1.62
courtiserai,0.0
courtiseras,0.0
courtoisies,0.14
coutellerie,0.14
couteraient,0.07
coutumieres,0.34
couturaient,0.14
couturieres,0.74
couventines,0.2
couvertures,21.01
covoiturage,0.0
crachements,0.14
crachotants,0.07
crachoteuse,0.14
crachouilla,0.14
crachouille,0.2
craignaient,2.91
craignirent,0.07
craillaient,0.07
crameraient,0.0
cramouilles,0.14
cramponnais,0.41
cramponnait,1.49
cramponnant,1.08
cramponnees,0.41
cramponnent,0.27
cramponniez,0.07
cramponnons,0.14
craniotomie,0.0
craonnaises,0.27
crapahutait,0.07
crapahutant,0.07
crapahutons,0.07
crapoteuses,0.07
crapouillot,0.07
crapuleuses,0.2
craquellent,0.2
craquelures,0.88
craquements,6.08
crayonnages,0.07
crayonneurs,0.07
crecerelles,0.07
credibilite,0.34
cremaillere,1.01
crematoires,0.81
crematorium,0.54
creolophone,0.0
crepinettes,0.07
crepitaient,1.42
crepitantes,0.34
crepitation,0.0
crepitement,7.03
crepiterent,0.68
crepiteront,0.07
crepuscules,1.49
cretineries,0.07
cretinisant,0.07
creusassent,0.07
creusements,0.07
creveraient,0.14
crevettiers,0.0
criaillerie,0.2
criminalite,0.61
criminelles,1.22
crispations,0.61
crissements,1.55
cristalline,1.82
cristallins,0.54
cristallise,0.8200000000000001
critiquable,0.07
critiqueras,0.0
croassaient,0.14
croassement,0.07
crocheteurs,0.07
croisements,1.28
croisillons,1.55
croissaient,0.81
croissances,0.07
croissantes,0.47
croitraient,0.07
croquemorts,0.14
croupissais,0.07
croupissait,1.08
croupissant,0.54
croupissent,0.27
croupissoir,0.07
croupissure,0.2
croustilles,0.0
croustillon,0.07
croutonnais,0.07
crucifiante,0.07
crucifierez,0.07
crucifixion,0.68
cruciformes,0.07
cruellement,8.65
cryogenique,0.0
cryptogames,0.14
cryptologie,0.0
cueillaient,0.47
cueillaison,0.0
cueillerais,0.0
cueillerait,0.0
cueilleront,0.0
cueillettes,0.27
cueilleuses,0.07
cueillirent,0.07
cuirassiers,3.24
cuisinaient,0.07
cuisinerais,0.0
cuisinerait,0.14
cuisinerons,0.0
cuisinieres,1.15
cuistreries,0.14
culbutaient,0.14
culbuterais,0.0
culbuterent,0.07
culmination,0.34
culottieres,0.07
culpabilise,0.0
culpabilite,6.22
cultivables,0.2
cultivaient,0.41
cultivateur,0.88
cultiverait,0.2
cultiverent,0.07
culturelles,1.28
culturistes,0.34
cuneiformes,0.0
cunnilingus,0.07
cupronickel,0.0
curvilignes,0.07
curvimetres,0.07
cyberespace,0.0
cybernautes,0.0
cyclomoteur,0.07
cyclopeenne,0.2
cyclostomes,0.07
cyclothymie,0.07
cylindrique,2.23
cymbalistes,0.2
cynegetique,0.21000000000000002
cyniquement,0.74
cynocephale,0.07
cyrilliques,0.34
cytotoxique,0.0
dalmatienne,0.0
dalmatiques,0.14
daltonienne,0.0
damasquinee,0.07
damasquines,0.14
damneraient,0.0
damoiselles,0.0
dandinaient,0.34
dandinement,0.54
dangereuses,4.53
dangerosite,0.14
danseraient,0.27
danubiennes,0.07
dardillonne,0.07
deambulante,0.14
deambulerai,0.0
deambulions,0.14
debagoulage,0.07
debaillonne,0.07
deballaient,0.34
deballerent,0.2
deballonner,0.41
debandaient,0.14
debanderent,0.07
debarcadere,1.55
debardaient,0.07
debaroulent,0.07
debarquames,0.41
debarquerai,0.07
debarqueras,0.0
debarquerez,0.07
debarquions,0.27
debarrassai,0.07
debarrassat,0.07
debarrassee,2.57
debarrasser,23.58
debarrasses,2.1599999999999997
debarrassez,0.54
debattaient,0.61
debattirent,0.14
debaucheurs,0.0
debecterais,0.07
debilitante,0.14
deblaiement,0.74
deblaterait,0.07
deblaterant,0.14
deblayaient,0.54
deboisement,0.0
deboitaient,0.07
deboitement,0.0
debonnaires,0.47
debordaient,3.04
debordantes,0.74
debordement,2.09
deborderait,0.2
deborderent,0.14
debottelons,0.07
debouchames,0.27
deboucherai,0.07
deboucherez,0.0
deboucheurs,0.07
debouchions,0.07
debouchoirs,0.0
debouclions,0.07
deboulaient,0.61
deboulerais,0.07
deboulerait,0.07
deboulerent,0.07
debouleront,0.0
deboulonnee,0.27
deboulonner,0.27
deboulonnez,0.0
deboussolee,0.2
deboussoler,0.07
deboussoles,0.47
deboutonnat,0.07
deboutonnee,0.81
deboutonner,1.42
deboutonnes,0.14
deboutonnez,0.07
debraguette,0.21000000000000002
debraillees,0.07
debranchant,0.0
debranchees,0.0
debranchent,0.0
debranchons,0.0
debridement,0.0
debriderait,0.07
debrouillai,0.07
debrouillat,0.07
debrouillee,0.27
debrouiller,5.68
debrouilles,1.08
debrouillez,1.22
decachetage,0.0
decachetais,0.07
decachetant,0.14
decachetees,0.34
decachetons,0.0
decalcifiee,0.14
decamperais,0.07
decamperont,0.0
decanillant,0.07
decantaient,0.07
decantation,0.07
decapiterai,0.0
decapotable,2.7
decapsulant,0.2
decapsuleur,0.2
decarcassee,0.14
decarcasser,0.07
decarpiller,0.07
decarraient,0.07
decarrerait,0.07
decembriste,0.07
decervelage,0.14
decevraient,0.07
dechaineras,0.07
dechargeait,1.01
dechargeant,0.47
dechargeons,0.0
dechargerez,0.07
dechargions,0.07
dechaussait,0.27
dechaussant,0.14
dechaussees,0.14
dechaussent,0.07
dechetterie,0.0
dechiffrage,0.41
dechiffrais,0.41
dechiffrait,1.35
dechiffrant,0.27
dechiffrees,0.07
dechiffrent,0.14
dechiffrera,0.0
dechiffreur,0.14
dechiquetee,1.83
dechiqueter,1.35
dechiquetes,2.7
dechiquette,0.27
dechiraient,2.7
dechirantes,1.22
dechirement,4.05
dechirerais,0.27
dechirerait,0.2
dechirerent,0.68
dechirerons,0.0
dechireront,0.07
deciderions,0.0
decigrammes,0.0
decisionnel,0.0
decivilises,0.07
declamaient,0.2
declamation,0.68
declamerait,0.07
declanchera,0.0
declaraient,0.95
declaration,15.68
declarative,0.07
declarerais,0.07
declarerait,0.27
declarerent,0.54
declareriez,0.0
declarerons,0.07
declareront,0.0
declavetees,0.07
declenchait,1.89
declenchant,0.74
declenchees,0.41
declenchent,0.68
declenchera,0.2
declencheur,0.07
declenchons,0.0
declinaient,0.14
declinaison,0.2
declinerent,0.07
declouerent,0.14
decochaient,0.07
decocheuses,0.07
decollaient,0.88
decollation,0.07
decollement,0.07
decollerait,0.07
decollerent,0.14
decollerons,0.0
decolleront,0.0
decolletees,0.6100000000000001
decommandai,0.07
decommandee,0.07
decommander,0.88
decommandes,0.0
decommandez,0.0
decompenser,0.0
decomposais,0.2
decomposait,0.95
decomposant,0.47
decomposees,0.75
decomposent,0.14
decomposera,0.14
decomposeur,0.0
decompressa,0.07
decompresse,0.21000000000000002
decomprimer,0.0
deconcentre,0.0
deconcertee,2.23
deconcerter,0.54
deconcertes,0.54
deconcertez,0.0
deconfiture,1.42
decongelera,0.0
decongestif,0.0
deconnaient,0.07
deconnectee,0.07
deconnecter,0.07
deconnectes,0.0
deconnectez,0.0
deconnerais,0.0
deconnexion,0.07
deconometre,0.07
deconophone,0.14
deconseilla,0.14
deconseille,0.9500000000000001
deconsidere,0.27
deconsigner,0.2
deconstiper,0.0
deconstruit,0.07
decontamine,0.0
decontracta,0.2
decontracte,1.09
deconvenues,0.74
decorateurs,0.88
decorations,5.41
decoratives,0.68
decoratrice,0.14
decorticage,0.14
decortiquee,0.07
decortiquer,1.01
decortiques,0.14
decortiquez,0.07
decoulaient,0.34
decoulerait,0.07
decoulerent,0.0
decoupaient,2.03
decouperais,0.0
decouperait,0.14
decouperent,0.41
decouperont,0.0
decourageai,0.07
decourageat,0.07
decouragees,0.14
decouragent,0.2
decouragera,0.0
decouronnes,0.07
decouvertes,8.65
decouvreurs,0.34
decouvreuse,0.0
decouvrimes,1.15
decouvrions,2.5
decouvrirai,0.14
decouvriras,0.14
decouvrirez,0.27
decouvrisse,0.07
decrepitude,1.62
decrescendo,0.21000000000000002
decretaient,0.2
decreterais,0.07
decreterait,0.14
decreterent,0.2
decreteront,0.07
decriraient,0.0
decrivaient,0.88
decrivirent,0.34
decrochages,0.07
decrocherai,0.0
decrocheras,0.0
decroissait,0.41
decroissant,1.62
decroissent,0.2
decrottages,0.07
decrottions,0.07
decrypteurs,0.0
deculottait,0.14
deculottant,0.07
deculottees,0.07
deculottera,0.07
decuplaient,0.14
decuplerait,0.07
decuplerent,0.0
dedaigneuse,2.4399999999999995
dedicacerai,0.0
dedicatoire,0.34
dedommagent,0.2
dedommagera,0.0
dedramatise,0.0
deductibles,0.0
deduiraient,0.07
deduisaient,0.14
defaillance,5.47
defaillante,0.81
defaillants,0.41
defaisaient,0.81
defaitistes,0.54
defavorable,1.76
defavorisee,0.14
defavorises,0.34
defecations,0.2
defecatoire,0.41
defectueuse,0.61
defeminiser,0.0
defendaient,2.36
defendirent,0.14
defenestree,0.0
defenestrer,0.0
defequaient,0.07
deferlaient,1.42
deferlantes,0.34
deferlement,4.53
deferlerait,0.2
deferlerent,0.0
deferleront,0.07
defeuillees,0.07
deficiences,0.74
deficientes,0.0
deficitaire,0.07
defilements,0.07
definissait,1.15
definissant,0.14
definissent,0.41
definissons,0.07
definitions,0.95
definitives,1.49
defiscalise,0.0
deflagrante,0.07
deflecteurs,0.14
defloraison,0.2
defloration,0.2
deflorerons,0.07
defoncaient,0.14
defoncement,0.27
defoncerait,0.07
defonceront,0.07
deformaient,0.27
deformantes,0.14
deformation,1.69
deformerait,0.07
deformeront,0.07
defoulaient,0.0
defoulement,0.27
defoulerait,0.07
defouraille,0.28
defraichies,0.75
defraiement,0.0
defrayaient,0.2
defrayerent,0.07
defricheurs,0.14
defrisaient,0.07
defriserait,0.0
defroissait,0.07
defroissant,0.2
defroissees,0.07
defroissent,0.07
degageaient,1.62
degagements,0.2
degainerent,0.07
degauchisse,0.07
degeneratif,0.0
degingandee,0.14
degingandes,0.27
deglinguait,0.27
deglinguant,0.07
deglinguees,0.34
deglinguent,0.2
deglutition,0.81
degobillage,0.0
degobillait,0.07
degobillant,0.14
degorgement,0.14
degorgeront,0.07
degotterait,0.2
degoulinade,0.27
degoulinais,0.07
degoulinait,2.64
degoulinant,2.43
degoulinent,0.34
degoupillee,0.34
degoupiller,0.14
degourdisse,0.14
degoutaient,0.61
degoutantes,0.75
degoutation,0.34
degouterais,0.07
degouterait,0.27
degouterent,0.2
degouttante,0.14
degouttants,0.14
degradaient,0.2
degradantes,0.14
degradation,2.3
degrafaient,0.2
degraferait,0.07
degraissage,0.0
degraissant,0.0
degraissent,0.0
degrevement,0.0
degringolai,0.2
degringolee,0.07
degringoler,2.97
degringoles,0.27
degrisement,0.2
degrouiller,0.07
deguenillee,0.0
deguenilles,0.2
deguerpisse,0.14
degueulando,0.2
degueulasse,15.139999999999999
deguisaient,0.41
deguisement,3.65
deguiserais,0.07
deguiserait,0.0
degurgitant,0.07
degustaient,0.41
degustateur,0.14
degustation,1.76
degusterent,0.14
degusterons,0.0
deification,0.07
dejanterais,0.0
dejeunaient,0.88
dejeunerait,0.2
dejeunerent,0.95
dejeunerons,0.2
dejouerions,0.07
dejuchaient,0.07
delabrement,1.62
delaissions,0.2
delassement,0.47
delasseront,0.14
delectables,0.61
delectaient,0.14
delectation,3.24
delegations,2.09
deleguaient,0.14
delesterent,0.07
deliberions,0.07
delicatesse,11.96
delicieuses,2.84
delictuelle,0.0
delictueuse,0.0
delieraient,0.07
delimitions,0.07
delinquance,1.35
delinquante,0.41000000000000003
delinquants,1.01
delirassent,0.07
delivraient,0.61
delivrances,0.07
delivrerais,0.0
delivrerait,1.08
delivrerent,0.07
delivrerons,0.07
delivreront,0.0
delocaliser,0.0
delocalisez,0.0
deloquaient,0.07
delphinides,0.0
delphiniums,0.0
demagnetise,0.0
demagogique,0.34
demailloter,0.2
demandaient,10.0
demanderais,1.55
demanderait,5.41
demanderent,2.7
demanderiez,0.14
demanderons,0.27
demanderont,0.61
demantelees,0.34
demantelent,0.14
demantelons,0.0
demantibule,0.54
demaquillee,0.14
demaquiller,0.47
demarcation,1.76
demarcheurs,0.41
demarcheuse,0.0
demarraient,0.34
demarrerent,0.27
demarreront,0.0
demasquerai,0.07
demenageais,0.14
demenageait,0.2
demenageant,0.14
demenageons,0.0
demenagerai,0.0
demenageras,0.0
demenagerez,0.0
demenageurs,1.82
demenageuse,0.07
demenagions,0.2
dementaient,0.61
dementielle,0.41
dementirait,0.0
dementiront,0.0
demerdaient,0.07
demeuraient,6.49
demeurerais,0.2
demeurerait,1.49
demeurerent,4.12
demeurerons,0.07
demeureront,0.54
demissionna,0.0
demissionne,0.9500000000000001
demobiliser,0.14
demobilises,0.48000000000000004
democraties,4.66
democratise,0.07
demographie,0.54
demoiselles,7.36
demolirions,0.07
demolissais,0.2
demolissait,0.54
demolissant,0.41
demolissent,0.27
demolisseur,0.07
demolitions,0.54
demonetises,0.07
demoniaques,0.61
demonologie,0.0
demonomanie,0.0
demontables,0.14
demontaient,0.14
demontrable,0.0
demontrerai,0.0
demontrions,0.07
demoralisee,0.21000000000000002
demoraliser,0.47
demoralises,0.2
demordaient,0.07
demultiplie,0.34
demunissant,0.07
demystifier,0.07
denegateurs,0.07
denegations,0.74
deneigement,0.0
denervation,0.0
denichaient,0.07
denicherait,0.07
denigrement,0.47
denigreuses,0.07
denominatif,0.0
denommaient,0.14
denoncaient,0.74
denoncerais,0.0
denoncerait,0.2
denonceriez,0.0
denonceront,0.2
denouements,0.27
denoyautait,0.07
denoyauteur,0.0
dentelliere,2.4299999999999997
dentifrices,0.14
dentisterie,0.0
deontologie,0.41
depannaient,0.0
depannerais,0.07
depannerait,0.07
depanneriez,0.0
depanneront,0.0
depanneuses,0.07
depaquetait,0.07
depareillee,0.14
depareiller,0.0
depareilles,1.08
departagera,0.07
departement,8.04
departirent,0.14
depassaient,5.95
depassement,0.41
depasserais,0.0
depasserait,0.54
depasserent,1.42
depasseront,0.14
depatouille,0.14
depaysaient,0.34
depaysantes,0.07
depaysement,2.97
depecements,0.07
depechaient,0.27
depecherais,0.07
depecherent,0.14
depecherons,0.07
depenaillee,0.34
depenailles,0.74
depenaliser,0.0
dependaient,1.76
dependances,1.82
dependantes,0.0
depensaient,0.41
depenserais,0.07
depenserait,0.2
depenseront,0.0
deperdition,0.34
deperissais,0.14
deperissait,0.27
deperissent,0.0
depigmentes,0.07
depilatoire,0.07
deplacaient,2.64
deplacement,6.15
deplacerait,0.2
deplacerent,0.61
deplacerons,0.07
deplaceront,0.0
deplaisante,2.09
deplaisants,0.34
deploiement,2.43
deploierait,0.07
deploierons,0.14
deploieront,0.14
deplorables,1.15
deploraient,0.2
deploration,0.2
deplorerais,0.27
deplorerait,0.07
deplorerent,0.07
deplorerons,0.07
deployaient,2.03
deployerent,0.27
depoetisent,0.07
depolissait,0.07
depollution,0.0
deportaient,0.07
deportation,2.03
deporteront,0.0
deposerions,0.07
depositaire,1.96
depositions,0.61
depossedais,0.07
depossedait,0.14
depossedees,0.2
depouillage,0.0
depouillais,0.2
depouillait,1.15
depouillant,0.61
depouillees,1.02
depouillent,0.47
depouillera,0.0
depouillons,0.07
depoussiere,0.07
depravation,0.61
depredateur,0.07
depredation,0.07
deprendront,0.07
depressions,1.01
depressives,0.07
deprimantes,0.2
deprimerais,0.0
deprimerait,0.0
deprogramme,0.07
depucelages,0.07
depuceleurs,0.07
depucellera,0.07
deputations,0.14
dequalifier,0.0
deraisonner,0.34
deraisonnes,0.2
deraisonnez,0.0
derangeante,0.41
derangeants,0.14
derangement,1.55
derangerais,0.14
derangerait,0.74
derangerons,0.0
dereglement,1.01
dereliction,0.61
derivations,0.0
derogations,0.14
derogatoire,0.0
derouillais,0.0
derouillait,0.14
derouillant,0.14
derouillees,0.2
derouillent,0.34
derouillera,0.0
deroulaient,2.84
deroulement,5.88
deroulerait,0.47
deroulerent,0.81
derouleront,0.0
deroutaient,0.07
deroutantes,0.14
deroutement,0.0
derouterent,0.07
desaccordee,0.07
desaccorder,0.14
desaccordes,0.34
desacralise,0.07
desactivees,0.0
desactivons,0.0
desaffectee,2.09
desaffecter,0.07
desaffectes,0.75
desagreable,16.55
desagregent,0.2
desagrement,1.42
desalterait,0.14
desalterant,0.14
desamorcage,0.0
desamorcait,0.2
desamorcant,0.07
desamorcees,0.07
desamorcent,0.0
desamorcera,0.0
desappointe,0.6799999999999999
desapprenne,0.14
desapprouva,0.14
desapprouve,1.29
desarconnee,0.21000000000000002
desarconner,0.81
desarconnes,0.41000000000000003
desargentes,0.14
desarmaient,0.14
desarmement,0.88
desarmerent,0.07
desarrimage,0.0
desarticula,0.07
desarticule,1.01
desassemble,0.14
desassortis,0.14
desastreuse,2.23
desavantage,0.8200000000000001
descendance,1.89
descendante,1.49
descendants,3.24
descendeurs,0.07
descendimes,2.09
descendions,2.7
descendrais,0.41
descendrait,1.35
descendriez,0.0
descendrons,0.54
descendront,0.2
descolarise,0.0
descriptifs,0.2
description,8.04
descriptive,0.14
desemparait,0.07
desemparees,0.07
desenchanta,0.07
desenchante,0.74
desencombre,0.07
desennuiera,0.07
desennuyant,0.07
desenrouler,0.0
desensabler,0.07
desentravee,0.07
desenvouter,0.0
desepaissir,0.07
desepaissis,0.0
desequipent,0.07
desertaient,0.2
deserterait,0.0
deserterent,0.27
desertiques,0.74
desesperais,0.41
desesperait,2.03
desesperant,1.76
desesperees,1.28
desesperent,0.2
desesperons,0.07
deshabillai,0.41
deshabillee,2.4299999999999997
deshabiller,8.58
deshabilles,1.3599999999999999
deshabillez,0.34
deshabitues,0.07
desharmonie,0.07
desherbants,0.07
desheritais,0.0
desheritees,0.2
desheritera,0.0
deshonnetes,0.14
deshonorait,0.34
deshonorant,0.8800000000000001
deshonorees,0.14
deshonorent,0.07
deshonorera,0.07
deshumanise,0.14
deshydratee,0.41000000000000003
deshydrater,0.0
deshydrates,0.14
designaient,0.95
designation,1.55
designerait,0.34
designerent,0.34
designeriez,0.07
designerons,0.0
designeront,0.0
desillusion,1.22
desincarnee,0.48000000000000004
desincarner,0.07
desincarnes,0.14
desinfectee,0.0
desinfecter,1.35
desinfectes,0.07
desinfectez,0.0
desinformee,0.07
desinformer,0.0
desinstalle,0.0
desintegree,0.27
desintegrer,0.41
desintegres,0.2
desinvoltes,0.74
desirerions,0.07
desistement,0.07
desisterent,0.0
desobeirais,0.0
desobeiront,0.0
desobeissez,0.0
desobligent,0.07
desodoriser,0.0
desodorises,0.07
desoeuvrees,0.41000000000000003
desolations,0.07
desopilante,0.14
desopilants,0.2
desorbitent,0.07
desordonnee,2.16
desordonnes,1.9700000000000002
desorganise,0.27
desorientee,1.28
desorienter,0.07
desorientes,0.54
desossement,0.0
despotiques,0.14
desquamante,0.07
dessalaient,0.07
dessaoulais,0.0
dessaoulent,0.07
dessechante,0.14
dessinaient,5.2
dessinateur,5.27
dessinerais,0.14
dessinerait,0.07
dessinerent,0.41
dessineront,0.07
destabilise,0.07
destinaient,0.34
destination,9.59
destitution,0.34
destructeur,1.29
destructifs,0.0
destruction,11.76
destructive,0.0
destructure,0.0
desunissait,0.07
desunissant,0.07
desunissent,0.07
detachaient,3.99
detachement,15.14
detacherais,0.07
detacherait,0.41
detacherent,0.81
detacherons,0.07
detacheront,0.0
detaillante,0.07
detaillants,0.14
detaillerai,0.07
detaillions,0.07
detartrants,0.14
detectables,0.0
detectaient,0.0
detecteront,0.0
detendaient,0.74
detendirent,0.61
detentrices,0.07
deteriorait,0.34
deteriorant,0.14
deteriorees,0.2
deteriorent,0.0
determinais,0.07
determinait,0.47
determinant,1.08
determinees,0.6799999999999999
determinent,0.47
determinera,0.07
determiniez,0.0
determinons,0.0
deterraient,0.2
deterrerait,0.07
deterreront,0.0
detestables,1.22
detestaient,2.16
detestation,0.47
detesterais,0.88
detesterait,0.14
detesteriez,0.0
detesteront,0.0
detiendrait,0.0
detiendront,0.0
detonateurs,0.34
detonations,4.59
detonnaient,0.27
detortillai,0.07
detournerai,0.07
detournions,0.07
detracteurs,0.95
detritiques,0.07
detromperai,0.07
detronaient,0.07
detronchant,0.14
detronchent,0.07
detronement,0.0
detroussais,0.07
detroussant,0.07
detroussent,0.14
detrousseur,0.07
detruirions,0.07
detruisions,0.0
deuteronome,0.2
devalorisee,0.14
devaloriser,0.07
devalorisez,0.0
devaluation,0.47
devancaient,0.34
devancerait,0.0
devancerent,0.07
devastaient,0.47
devastateur,0.61
devastation,0.81
devasterait,0.0
devasterent,0.14
devasteront,0.07
developpais,0.27
developpait,2.23
developpant,0.88
developpees,0.6799999999999999
developpent,0.88
developpera,0.14
developpeur,0.07
developpons,0.0
devergondee,0.34
devergonder,0.14
devergondes,0.07
deversaient,1.15
deversement,0.07
deverserait,0.07
deverserent,0.2
deviendrais,1.96
deviendrait,8.58
deviendriez,0.2
deviendrons,0.2
deviendront,1.35
devineresse,0.14
devisageais,0.14
devisageait,3.72
devisageant,2.7
devisageons,0.14
devisagions,0.07
devissaient,0.2
devitaliser,0.0
devoilaient,0.41
devoilement,0.41
devoilerais,0.0
devoilerait,0.07
devoileront,0.0
devorateurs,0.14
devoratrice,0.07
devouements,0.81
diabetiques,0.0
diaboliques,1.29
diabolisent,0.0
diaconesses,0.07
diacritique,0.07
diagnostics,0.34
dialectique,3.9800000000000004
dialoguiste,0.07
diamantaire,1.28
diamantines,0.2
diamorphine,0.0
diaphragmes,0.07
diapositifs,0.07
diapositive,0.0
diarrheique,0.07
diastolique,0.0
dictaphones,0.07
dictatorial,0.2
didactiques,0.34
dieteticien,0.54
dietetiques,0.2
diffamateur,0.07
diffamation,0.2
differaient,0.81
differences,5.81
differencie,0.62
differentes,23.65
differentie,0.0
differerais,0.07
differerait,0.14
differerent,0.07
differeront,0.0
difficultes,27.77
difformites,0.34
diffractent,0.07
diffraction,0.0
diffusaient,1.08
diffuserais,0.0
diffuserait,0.0
diffuserent,0.07
diffuserons,0.0
diffuseront,0.14
digestibles,0.07
digitalisee,0.0
dignitaires,3.24
digressions,1.28
dilatateurs,0.14
dilatations,0.07
dilettantes,0.34
diligemment,0.27
diluviennes,0.34
diminuaient,0.95
diminuerais,0.0
diminuerait,0.14
diminuerent,0.07
diminueront,0.0
diminutions,0.14
dinamiteros,0.2
dindonneaux,0.07
diocesaines,0.14
dionysiaque,0.34
diphtongues,0.2
directement,39.12
directorial,0.81
directrices,0.34
dirigeables,0.21000000000000002
dirigeaient,2.77
dirigeantes,0.41
discernable,0.34
discernames,0.27
discernions,0.27
disciplinee,0.6799999999999999
discipliner,0.34
disciplines,2.64
discontinue,0.41
discontinus,0.2
disconviens,0.07
discordance,0.41
discordante,0.74
discordants,1.08
discotheque,0.74
discoureurs,0.07
discourtois,0.14
discreditee,0.0
discrediter,0.61
discredites,0.0
discreditez,0.0
discriminer,0.14
discursives,0.07
discussions,12.64
discutables,0.34
discutaient,4.53
discutaille,0.14
discuterais,0.07
discuterait,0.41
discuterent,0.88
discuteriez,0.0
discuterons,0.2
discuteront,0.07
disgraciait,0.07
disgraciees,0.07
disgraciera,0.07
disgracieux,1.22
disharmonie,0.07
disjoignait,0.07
disjoignant,0.2
disjoignent,0.07
disjonctais,0.07
disjonctait,0.0
disjonctent,0.0
disjoncteur,0.07
disjonction,0.07
dislocation,1.28
disloquerai,0.0
disparaisse,2.43
disparaitra,1.35
disparaitre,36.76
disparition,22.3
disparurent,4.8
dispatchais,0.0
dispatchait,0.07
dispatching,0.14
dispendieux,0.34
dispensable,0.0
dispensaire,1.28
dispenseras,0.07
disperserai,0.0
dispersions,0.14
disponibles,4.12
disposaient,3.31
disposerais,0.27
disposerait,1.08
disposerent,0.27
disposerons,0.07
disposeront,0.2
dispositifs,0.68
disposition,27.91
disputaient,4.46
disputerait,0.07
disputerent,1.08
disputerons,0.0
disputeront,0.07
disqualifie,0.54
dissections,0.14
disseminait,0.07
disseminant,0.0
disseminees,0.88
disseminent,0.0
dissensions,0.95
dissequions,0.07
dissidences,0.07
dissidentes,0.27
dissimulais,0.88
dissimulait,6.76
dissimulant,3.18
dissimulees,1.1500000000000001
dissimulent,1.35
dissimulera,0.0
dissimuliez,0.07
dissimulons,0.27
dissipaient,0.54
dissipateur,0.2
dissipation,0.61
dissiperais,0.07
dissiperait,0.2
dissiperent,0.14
dissiperont,0.07
dissociatif,0.0
dissolution,2.5
dissolvante,0.34
dissolvants,0.07
dissonances,0.34
dissoudrait,0.07
dissoudront,0.0
dissuaderas,0.0
dissuaderez,0.0
dissymetrie,0.54
distancerez,0.0
distendrait,0.07
distillerie,0.41
distinctifs,0.27
distinction,9.19
distinctive,0.14
distinguais,2.97
distinguait,12.97
distinguant,0.74
distinguees,0.9500000000000001
distinguent,1.15
distinguera,0.07
distinguons,0.61
distorsions,0.34
distraction,9.19
distrairait,0.41
distrairont,0.07
distrayante,0.0
distrayants,0.14
distribuais,0.14
distribuait,4.59
distribuant,1.89
distribuees,1.15
distribuent,0.81
distribuera,0.2
distribuiez,0.0
distribuons,0.07
dithyrambes,0.2
diuretiques,0.0
divagations,1.62
divaguaient,0.2
divergences,1.89
divergentes,0.68
diversement,0.74
diversifiee,0.07
diversifier,0.41
diversifies,0.0
diverticule,0.0
divertirait,0.0
divertirent,0.07
divertirons,0.0
divertiront,0.0
divertissez,0.0
divinations,0.07
divinatoire,0.2
divinatrice,0.34
divorcaient,0.07
divorcerais,0.2
divorcerait,0.0
divorcerent,0.14
divorceriez,0.0
divorcerons,0.07
divorceront,0.07
divulgation,0.61
dixiemement,0.0
doctrinaire,0.34
doctrinales,0.07
documentais,0.0
documentait,0.0
documentant,0.07
documentent,0.07
dodelinante,0.07
dogmatiques,0.41
domesticite,0.88
domestiquee,0.81
domestiquer,0.88
domestiques,17.57
domestiquez,0.07
dominateurs,0.21000000000000002
dominations,0.2
dominatrice,0.48000000000000004
dominerions,0.14
dominicaine,0.47
dominicains,2.03
dominicales,0.41
dommageable,0.07
donjuanisme,0.54
donneraient,2.03
dorloterons,0.07
dormiraient,0.14
douairieres,0.34
doucereuses,0.47
douillettes,0.41000000000000003
douloureuse,13.58
draconienne,0.14
dragonnades,0.14
dramatiques,2.1
dramatisait,0.2
dramatisant,0.07
dramatisent,0.0
dramatisons,0.07
dramaturges,0.14
dramaturgie,0.07
draperaient,0.07
dreyfusards,0.14
dreyfusisme,0.07
drolatiques,0.14
dromadaires,0.54
drosophiles,0.0
dubitations,0.07
dubitatives,0.2
duodecimale,0.07
duplicateur,0.14
duplication,0.47
durablement,0.74
durciraient,0.07
dynamiteurs,0.2
dynamometre,0.07
dysenteries,0.07
dysfonction,0.0
dyspepsique,0.07
dyspeptique,0.07
dyspneiques,0.07
ebattements,0.07
ebauchaient,0.34
ebaucherent,0.27
ebenisterie,0.34
eblouissait,1.82
eblouissant,3.99
