word,frequency
complaisante,1.96
complaisants,0.88
completaient,1.15
completement,81.49
completerait,0.14
completerent,0.14
completeront,0.0
complication,3.24
complimentat,0.07
complimentee,0.2
complimenter,0.2
complimentez,0.0
compliquerai,0.0
compliquions,0.07
complotaient,0.14
comploterait,0.0
comploterent,0.0
comportaient,1.69
comportement,15.27
comporterais,0.0
comporterait,1.08
comporteriez,0.0
comporteront,0.07
compositeurs,0.47
compositions,2.84
compositrice,0.0
comprehensif,2.36
comprenaient,5.2
comprendrais,2.5
comprendrait,5.0
comprendriez,0.27
comprendrons,0.14
comprendront,1.15
compresseurs,0.14
compressible,0.0
compressions,0.27
comprimerent,0.07
compromettes,0.07
compromettez,0.07
compromettre,6.42
compromirent,0.07
comptabilise,0.28
comptabilite,4.39
compteraient,0.27
computations,0.07
concelebrent,0.0
concentrerai,0.0
concentrions,0.0
concentrique,0.54
conceptuelle,0.0
concernaient,1.76
concernerait,0.34
concernerent,0.07
concertaient,0.14
concertation,0.07
concerterent,0.2
conciergerie,0.68
conciliables,0.07
conciliabule,1.76
conciliaient,0.07
conciliaires,0.07
conciliantes,0.2
conciliateur,0.21000000000000002
conciliation,1.69
concilierait,0.07
concitoyenne,0.07
concomitance,0.07
concomitante,0.14
concordaient,0.14
concordantes,0.0
concordistes,0.07
concouraient,0.2
concretement,1.15
concretisant,0.07
concretisees,0.0
concretisent,0.0
concubinages,0.07
concupiscent,0.14
concurrencee,0.07
concurrencer,0.07
concurrences,0.27
concurrentes,0.41
condamnables,0.27
condamnaient,1.35
condamnation,7.64
condamnerais,0.2
condamnerait,0.0
condamnerent,0.2
condamnerons,0.07
condamneront,0.14
condensaient,0.2
condensateur,0.07
condensation,1.22
condenserent,0.07
condescendit,0.2
condescendre,0.2
condisciples,2.36
conditionnee,0.14
conditionnel,0.74
conditionner,0.27
conditionnes,0.47000000000000003
condoleances,4.19
condottieres,0.07
conductivite,0.0
conductrices,0.27
conduiraient,0.47
conduisaient,2.43
conduisirent,1.01
confectionna,0.74
confectionne,2.23
conferencier,0.61
confessaient,0.07
confesserait,0.2
confidentiel,2.77
confieraient,0.14
confirmaient,0.74
confirmation,5.14
confirmerait,0.68
confirmerent,0.61
confirmeront,0.14
confiscation,0.74
confisquerai,0.0
confituriere,0.0
confituriers,0.14
conflictuels,0.0
confondaient,4.73
confondantes,0.2
confondirent,0.41
conformaient,0.07
conformation,0.27
conformement,4.26
conformismes,0.07
conformistes,1.01
confortables,2.91
confortaient,0.07
conforterait,0.07
confraternel,0.14
congediement,0.14
congelateurs,0.0
congenitales,0.14
congestionne,2.23
conglobation,0.07
conglomerats,0.14
congratulait,0.47
congratulant,0.07
congratulent,0.27
congregation,0.34
conjecturale,0.0
conjecturent,0.0
conjonctions,0.47
conjonctives,0.14
conjonctures,0.34
conjugaisons,0.41
conjuguaient,0.2
conjurations,0.34
conjuratoire,0.0
connaissable,0.14
connaissance,55.81
connaisseurs,2.3
connaisseuse,0.75
connaissions,5.61
connaitrions,0.14
connectivite,0.0
connotations,0.07
conquerantes,0.34
conquistador,0.74
consacraient,0.41
consacrerais,0.07
consacrerait,0.47
consacrerent,0.2
consacreriez,0.07
consacreront,0.0
consciemment,2.36
conscription,0.2
consecration,1.15
consecutives,0.47
conseillerai,0.14
conseilleres,0.07
conseillerez,0.14
conseilleurs,0.07
consensuelle,0.0
consentaient,0.88
consentantes,0.27
consentement,5.68
consentirais,0.2
consentirait,1.35
consentirent,0.27
consentiriez,0.14
consentiront,0.0
consequences,17.97
consequentes,0.07
conservaient,1.49
conservateur,5.74
conservation,3.24
conserverais,0.07
conserverait,0.47
conserverent,0.2
conserveries,0.07
conserverons,0.07
conserveront,0.2
considerable,16.01
considerants,0.14
considererai,0.2
considereras,0.07
considerions,0.61
consignation,0.07
consignerais,0.07
consistaient,1.08
consistances,0.07
consistantes,0.07
consisterait,0.61
consisterent,0.07
consistorial,0.14
consolateurs,0.14
consolations,2.03
consolatrice,0.54
consommables,0.14
consommaient,0.27
consommateur,1.69
consommation,7.36
consommerait,0.07
consommeront,0.0
conspiraient,0.14
conspirateur,0.6799999999999999
conspiration,2.3
constataient,0.54
constatation,3.65
constaterais,0.07
constaterait,0.07
constaterent,0.14
constateriez,0.0
consternante,0.47
consternants,0.2
constipation,1.55
constituante,3.6500000000000004
constituants,0.34
constituerai,0.14
constitueras,0.07
constituions,0.2
constitutifs,0.2
constitution,8.92
constricteur,0.0
constriction,0.61
constrictive,0.0
constrictors,0.07
constructeur,1.08
constructifs,0.07
construction,18.24
constructive,0.41
construirais,0.14
construirait,0.2
construiriez,0.0
construirons,0.07
construiront,0.0
construisais,0.34
construisait,1.76
construisant,0.95
construisent,1.15
construisiez,0.0
construisons,0.14
consultaient,0.68
consultatifs,0.14
consultation,6.49
consultative,5.41
consulterais,0.07
consulterent,0.81
consulterons,0.0
consulteront,0.07
consumerisme,0.0
consumeriste,0.0
contacterais,0.0
contacterait,0.0
contacterons,0.0
contacteront,0.0
contagieuses,0.61
contaminants,0.0
contamineras,0.0
contemplames,0.14
contemplatif,0.4
contemplerai,0.0
contemplions,0.61
contemporain,2.63
contempteurs,0.0
contentaient,2.84
contentement,6.08
contenterais,0.14
contenterait,0.68
contenterent,0.27
contenteriez,0.0
contenterons,0.0
contenteront,0.14
contestables,0.54
contestaient,0.2
contestation,2.7
contesterait,0.07
contesteriez,0.07
contesterons,0.0
contiendrait,0.47
continentale,0.54
continentaux,0.34
contingences,1.49
contingentes,0.07
continuaient,16.96
continuateur,0.2
continuation,1.01
continuelles,1.69
continuerais,0.54
continuerait,2.91
continuerent,4.39
continueriez,0.0
continuerons,0.54
continueront,1.42
contorsionna,0.07
contorsionne,0.47000000000000003
contournerai,0.07
contournerez,0.0
contournions,0.14
contraceptif,0.0
contractants,0.14
contractions,0.74
contractuels,0.41000000000000003
contractures,0.07
contraignais,0.14
contraignait,1.89
contraignant,1.69
contraignent,0.88
contraindrai,0.07
contrariante,0.2
contrariants,0.07
contrarierai,0.14
contrarietes,0.81
contrebasses,0.07
contrebraque,0.07
contrecarree,0.14
contrecarrer,0.68
contrecarres,0.27
contrechamps,0.0
contredanses,0.27
contredirait,0.14
contredisait,0.81
contredisant,0.47
contredisent,0.41
contrefacons,0.2
contreferait,0.07
contrefoutre,0.0
contremaitre,3.51
contremander,0.0
contrepartie,2.16
contreplaque,1.35
contrepoison,0.27
contrescarpe,0.61
contresignee,0.07
contresigner,0.14
contresignes,0.14
contrevenait,0.07
contrevenant,0.07
contreverite,0.07
contribuable,0.07
contribueras,0.0
contribuerez,0.0
contributeur,0.0
contribution,4.39
controlables,0.0
controlaient,0.47
controlerais,0.0
controlerait,0.07
controlerent,0.0
controleriez,0.0
controlerons,0.0
controleront,0.0
controversee,0.14
controverses,1.15
contusionnee,0.07
contusionnes,0.07
convaincante,1.42
convaincants,0.27
convaincrait,0.34
convaincrons,0.07
convaincront,0.07
convainquait,0.61
convainquant,0.2
convainquent,0.14
convainquiez,0.0
convainquons,0.07
convalescent,2.23
conventicule,0.07
conventuelle,0.34
convergentes,0.2
convergerent,0.14
conversaient,0.34
conversation,84.12
converserent,0.14
convertibles,0.14
convertirais,0.07
convertirait,0.14
convertirons,0.0
convertissez,0.07
conviendrais,0.0
conviendrait,2.57
conviendrons,0.07
conviendront,0.07
convivialite,0.27
convocations,0.47
convoitaient,0.47
convoiteront,0.0
convoquaient,0.2
convoquerait,0.2
convoquerent,0.0
convoqueront,0.0
convulsionne,0.14
cooperatisme,0.0
cooperatives,0.21000000000000002
coordinateur,0.07
coordination,2.16
copieusement,2.57
copresidence,0.0
coproculture,0.0
coproducteur,0.0
coproduction,0.27
coprologique,0.14
coquettement,0.41
coquetteries,0.81
coquillettes,0.61
coralliaires,0.07
cordialement,1.82
cornaquaient,0.07
corneliennes,0.07
cornouillers,0.2
coronarienne,0.0
corporalises,0.07
corporations,0.54
corporatisme,0.07
corporatiste,0.07
corporatives,0.07
correctement,5.41
correctrices,0.07
correspondez,0.07
correspondit,0.27
correspondra,0.07
correspondre,1.76
correziennes,0.07
corrigeaient,0.14
corruptibles,0.07
corruptrices,0.14
cosmetiquees,0.07
cosmetologie,0.0
cosmetologue,0.0
cosmiquement,0.0
cosmogonique,0.07
cosmographie,0.14
cosmologique,0.0
cosmopolites,0.68
cotoneasters,0.07
coucheraient,0.2
couillonnade,0.14
couillonnent,0.07
couleuvrines,0.2
coulissaient,0.07
coulissantes,0.68
coulisserent,0.07
coupablement,0.07
couronnaient,0.47
couronnement,2.03
couronnerons,0.0
courrieriste,0.27
courtepointe,1.28
courtilieres,0.07
courtisaient,0.07
couscoussier,0.27
coutelleries,0.07
couteusement,0.07
couvriraient,0.41
crachotaient,0.07
crachotantes,0.07
crachotement,0.14
crachouillis,0.14
craignissent,0.07
craindraient,0.07
craniometrie,0.0
crapouillots,0.14
craquelaient,0.07
craquelement,0.14
craquelerent,0.07
craqueraient,0.07
cremailleres,0.07
crepitements,1.15
cressonnette,0.07
cressonniere,0.07
creuseraient,0.14
criaillaient,0.14
criaillement,0.07
criailleries,1.49
criminaliser,0.0
criminaliste,0.0
criminologie,0.07
criminologue,0.0
cristallerie,0.0
cristallines,0.54
cristallisee,0.34
cristalliser,0.34
cristallises,0.07
cristalloide,0.07
critiquables,0.0
critiquaient,0.14
critiquerais,0.07
critiquerait,0.07
croassements,0.2
crochetaient,0.14
croiseraient,0.2
croqueraient,0.07
croquignolet,0.14
crouleraient,0.07
croupissante,0.47
croustillait,0.07
croustillant,0.47
croustillent,0.07
croustillons,0.14
crucialement,0.07
crucifiaient,0.14
crucifiement,0.2
crucifieront,0.07
crucifixions,0.27
cryofracture,0.0
cryogeniques,0.0
cryptogramme,0.0
cryptographe,0.0
cucurbitacee,0.0
cueillissent,0.07
cuirassaient,0.07
culpabilisee,0.14
culpabiliser,0.2
culpabilises,0.0
culpabilisez,0.0
cultivateurs,1.76
cultivatrice,0.07
cunnilinctus,0.07
curieusement,12.84
cyanhydrique,0.0
cybernetique,0.21000000000000002
cybernetiser,0.0
cycliquement,0.07
cyclomoteurs,0.07
cyclopeennes,0.2
cyclopousses,0.07
cyclosporine,0.0
cylindriques,1.22
cynegetiques,0.14
cynocephales,0.07
cytologiques,0.07
daigneraient,0.07
daltoniennes,0.0
damasquinage,0.0
damasquinure,0.07
dandinements,0.2
deambulaient,0.68
deambulateur,0.0
deambulation,0.54
deambulerent,0.2
deballonnage,0.07
debarbouilla,0.14
debarbouille,0.61
debarcaderes,0.07
debarquaient,1.62
debarquement,14.12
debarquerait,0.2
debarquerent,0.95
debarquerons,0.07
debarqueront,0.27
debarrassais,0.27
debarrassait,1.82
debarrassant,1.42
debarrassees,0.34
debarrassent,0.54
debarrassera,0.34
debarrassiez,0.0
debarrassons,0.0
debattraient,0.07
debecquetait,0.07
debilitaient,0.07
debilitantes,0.0
debilitation,0.14
debordements,1.69
debouchaient,1.62
deboucherait,0.34
deboucherent,1.49
debouclaient,0.07
debouclerent,0.07
deboulonnant,0.07
deboulonnees,0.14
debouquaient,0.07
deboursement,0.0
debourseront,0.0
deboussolait,0.07
deboussolees,0.07
deboutonnage,0.07
deboutonnait,0.61
deboutonnant,0.41
deboutonnees,0.47
deboutonnent,0.07
debraguetter,0.14
debraguettes,0.14
debrancherai,0.07
debrouillage,0.14
debrouillais,0.34
debrouillait,1.15
debrouillant,0.14
debrouillard,1.08
debrouillees,0.07
debrouillent,1.08
debrouillera,0.74
debrouilliez,0.0
debrouillons,0.07
debusquaient,0.07
debusquerait,0.07
debusquerent,0.07
debusquerons,0.0
debuteraient,0.0
decadentisme,0.07
decaissement,0.0
decalcomanie,0.41
decapitaient,0.07
decapitation,0.47
decapiterait,0.07
decapiterent,0.07
decapiteront,0.0
decapotables,0.48
decapuchonna,0.2
decapuchonne,0.07
decarcassais,0.07
decarcassait,0.07
decarcassees,0.07
decarcassent,0.07
decarpillage,0.2
deceleration,0.14
decembristes,0.14
decentralise,0.0
decentrement,0.0
dechainaient,1.22
dechainement,2.57
dechainerait,0.14
dechainerent,0.07
dechanterais,0.07
dechanterent,0.07
dechargement,0.88
dechargerais,0.07
dechargerait,0.14
dechargerent,0.14
decharnement,0.07
decharnerait,0.07
dechaumaient,0.07
dechiffrable,0.27
dechifframes,0.07
dechiffrions,0.2
dechiquetage,0.27
dechiquetait,0.07
dechiquetant,0.27
dechiquetees,1.22
dechiqueteur,0.07
dechiquetons,0.07
dechiquettes,0.07
dechirements,1.62
decideraient,0.61
declamations,0.14
declamatoire,0.34
declamatrice,0.14
declarations,6.15
declaratoire,0.0
declarerions,0.07
declassement,0.2
declencherai,0.0
declencherez,0.07
declencheurs,0.0
declenchions,0.07
declinaisons,0.27
decloisonnee,0.07
decoconnerai,0.07
decoifferais,0.07
decoifferait,0.07
decoincerait,0.0
decoleraient,0.07
decollements,0.0
decoloraient,0.27
decoloration,0.2
decommandais,0.07
decommandait,0.2
decommandees,0.07
decompliquer,0.0
decomposable,0.07
decompresser,0.14
decompressez,0.0
deconcentree,0.0
deconcentrer,0.07
deconcentrez,0.0
deconcertait,0.74
deconcertant,1.42
deconcertent,0.2
deconcertera,0.07
deconfitures,0.14
decongestion,0.0
deconnectant,0.07
deconnectent,0.0
deconnectiez,0.0
deconnection,0.0
deconnectons,0.0
deconophones,0.07
deconseillai,0.07
deconseillee,0.14
deconseiller,0.07
deconseilles,0.07
deconsideree,0.2
deconsiderer,0.41
deconsideres,0.07
decontaminer,0.0
decontenanca,0.14
decontenance,3.58
decontractee,0.55
decontracter,0.14
decontractes,0.21000000000000002
decontractez,0.07
decoratrices,0.07
decortiquait,0.14
decortiquant,0.07
decortiquees,0.07
decortiquent,0.14
decouchaient,0.07
decourageais,0.14
decourageait,1.15
decourageant,0.94
decourageons,0.0
decouvraient,3.92
decouvrirais,0.41
decouvrirait,1.69
decouvrirent,3.65
decouvririez,0.0
decouvrirons,0.2
decouvriront,0.47
decramponner,0.07
decrapouille,0.07
decrochaient,0.47
decrochement,0.34
decrocherais,0.07
decrocherait,0.14
decrocherent,0.2
decrocheront,0.0
decroissance,0.0
decroissante,0.14
decroissants,0.14
dedaignables,0.07
dedaignaient,0.54
dedaigneuses,0.41
dedicatoires,0.07
dedommageait,0.2
dedommagerai,0.07
dedommagerez,0.0
dedouanement,0.0
dedoublaient,0.14
dedoublement,1.01
dedoublerait,0.07
dedramatiser,0.2
defaillances,2.09
defaillantes,0.27
defaillirait,0.07
defarguaient,0.07
defavorables,1.15
defavorisait,0.07
defavorisees,0.34
defavorisent,0.0
defectueuses,0.54
defectuosite,0.14
defenderesse,0.0
defendraient,0.34
defenestrant,0.0
defequassent,0.0
deferlements,0.14
deficelerent,0.07
deficitaires,0.27
defiguraient,0.27
defiguration,0.14
defigurement,0.0
defigurerait,0.07
defileraient,0.27
definissable,0.14
deflagration,1.55
defoncements,0.07
deformations,0.74
defourailler,0.34
defraiements,0.07
defrichement,0.41
degageraient,0.07
degarnissait,0.14
degarnissant,0.07
degeneraient,0.14
degeneration,0.0
degenerative,0.0
degingandees,0.07
deglinguions,0.07
deglutissait,0.34
deglutissant,0.34
deglutitions,0.27
degonflaient,0.14
degonflement,0.0
degonflerais,0.07
degonflerait,0.07
degonfleriez,0.07
degorgeaient,0.2
degoulinades,0.14
degoulinante,1.22
degoulinants,0.74
degoulinures,0.07
degoupillees,0.07
degoutations,0.14
degouttaient,0.14
degouttantes,0.0
degradations,0.61
degraissante,0.0
degrevements,0.07
degringolade,1.82
degringolait,1.62
degringolant,0.74
degringolent,0.95
deguenillees,0.0
deguerpirent,0.07
deguerpissez,0.14
degueulasser,0.34
degueulasses,2.84
deguisements,1.42
degustateurs,0.07
degustations,0.07
degustatrice,0.0
dehanchaient,0.27
dehanchement,1.08
deharnachees,0.07
dejeunerions,0.14
delaissaient,0.27
delaissement,0.61
delaisserait,0.07
delaisserent,0.14
delectations,0.14
deliberaient,0.14
deliberation,0.81
deliberative,0.14
deliberement,5.47
delibererent,0.07
delicatement,10.34
delicatesses,1.62
delictueuses,0.34
delimitaient,0.74
delimitation,0.27
delineaments,0.07
delinquances,0.07
delinquantes,0.07
deliquescent,0.07
deloyalement,0.14
demagnetisee,0.07
demagnetiser,0.0
demagogiques,0.14
demanderesse,0.0
demangeaient,0.14
demangeaison,1.08
demantibulee,0.27
demantibuler,0.2
demantibules,0.34
demaquillage,0.14
demaquillais,0.07
demaquillait,0.27
demaquillant,0.48
demarquaient,0.2
demasquaient,0.07
demasquerait,0.0
demasqueriez,0.0
demasquerons,0.07
demasqueront,0.0
demembrement,0.34
demenagement,5.27
demenagerais,0.0
demenagerait,0.14
demenagerent,0.2
dementielles,0.27
demesurement,4.19
demeurassent,0.27
demeurerions,0.07
demissionner,0.2
demissionnes,0.0
demissionnez,0.14
demobilisant,0.07
democratique,4.12
democratiser,0.07
demodulateur,0.0
demoliraient,0.07
demolisseurs,0.47
demolisseuse,0.07
demolissions,0.07
demonstratif,0.6100000000000001
demontraient,0.27
demontrerait,0.14
demontrerent,0.2
demontrerons,0.0
demontreront,0.0
demoralisait,0.14
demoralisant,0.34
demoralisees,0.07
demoralisent,0.07
demotivation,0.0
demultipliee,0.14
demultiplier,0.14
demultiplies,0.07
denaturaient,0.07
denaturation,0.0
deniaisement,0.14
denigrements,0.07
denombrables,0.07
denombrement,0.41
denominateur,0.47
denomination,0.61
denonciateur,0.68
denonciation,1.49
depareillait,0.0
depareillees,1.02
departageant,0.0
departagions,0.07
departements,4.32
depassements,0.2
depasserions,0.07
depatouiller,0.2
depaysements,0.14
depeceraient,0.07
depeignaient,0.07
depeignirent,0.07
depenaillees,0.14
dependraient,0.34
depenserions,0.07
deperditions,0.0
deperiraient,0.07
depiautaient,0.07
depiauterent,0.07
deplacements,5.34
deplairaient,0.0
deplaisaient,0.68
deplaisantes,0.54
deplanterent,0.07
deplissaient,0.14
deploiements,0.61
depoitraille,0.41000000000000003
depolitisant,0.07
depopulation,0.07
deportations,0.2
deportements,0.07
deposeraient,0.14
depositaires,0.41
depossession,1.22
depouillerez,0.0
depoussierer,0.14
depoussierez,0.0
depravations,0.34
depreciation,0.41
depredateurs,0.14
depredations,0.34
depressurise,0.0
deprogrammee,0.0
deprogrammer,0.0
deprogrammez,0.0
deracinaient,0.0
deracinement,0.54
deracinerait,0.07
deraillaient,0.07
deraillement,0.27
deraisonnait,0.41
derangeaient,1.01
derangeantes,0.14
derangements,0.34
deratisation,0.07
dereglements,0.27
deregulation,0.0
dermatologie,0.0
dermatologue,0.0
dermographie,0.07
dernierement,1.35
deroberaient,0.07
derouillerai,0.14
deroulements,0.07
desabusement,0.41
desaccordees,0.07
desaccordent,0.07
desaccoupler,0.0
desaccoutuma,0.07
desacralisee,0.0
desacraliser,0.0
desactiverai,0.0
desaffectees,0.8800000000000001
desaffection,0.54
desagreables,2.84
desagregeait,0.41
desagregeant,0.27
desagrements,1.22
desalterante,0.0
desamiantage,0.0
desamorcerez,0.0
desappointee,0.41000000000000003
desappointer,0.07
desappointes,0.21000000000000002
desapprenais,0.07
desapprenant,0.07
desapprendre,0.07
desapprirent,0.07
desapprouvat,0.07
desapprouvee,0.07
desapprouver,0.34
desapprouves,0.0
desapprouvez,0.07
desarconnait,0.14
desargentees,0.07
desarticulee,0.81
desarticuler,0.07
desarticules,0.61
desassembler,0.14
desastreuses,1.62
desavantager,0.07
desavantages,0.34
desavouerons,0.14
descamisados,0.07
descendaient,10.41
descendances,0.07
descendantes,0.27
descendirent,10.0
descendrions,0.2
descriptible,0.07
descriptions,3.45
descriptives,0.07
desembourbee,0.07
desembourber,0.14
desenchainer,0.07
desenchantee,0.48000000000000004
desenchanter,0.14
desenchantes,0.14
desencrasser,0.07
desenflaient,0.07
desengourdir,0.14
desensorcele,0.07
desequilibra,0.14
desequilibre,4.59
desesperance,1.08
desesperante,0.88
desesperants,0.14
desesperions,0.0
deshabillage,0.68
deshabillais,0.27
deshabillait,2.16
deshabillant,1.01
deshabillees,0.74
deshabillent,0.34
deshabillera,0.14
deshabillons,0.14
deshabituees,0.07
desheriterai,0.07
desheuraient,0.07
deshonorante,0.34
deshonorants,0.14
deshonorerai,0.0
deshumanisee,0.0
deshumaniser,0.0
deshydratais,0.0
deshydratant,0.0
deshydratees,0.07
designassent,0.07
designations,0.07
desillusions,1.01
desincarcere,0.0
desincarnant,0.07
desincarnees,0.2
desincruster,0.0
desinfectant,1.77
desinfectees,0.07
desinfectent,0.07
desinfection,0.61
desinstaller,0.0
desintegrait,0.2
desintegrant,0.14
desintegrent,0.0
desintegrera,0.0
desinteressa,0.34
desinteresse,2.2199999999999998
desintoxique,0.34
desinvolture,9.8
desirabilite,0.07
desireraient,0.14
desobeissais,0.07
desobeissait,0.14
desobeissant,0.14
desobeissent,0.14
desobligeait,0.07
desobligeant,0.81
desodorisant,0.27
desolidarisa,0.07
desolidarise,0.07
desopilantes,0.14
desordonnees,0.8800000000000001
desorganisee,0.0
desorganiser,0.14
desorganises,0.2
desorientait,0.34
desorientant,0.2
desorientees,0.21000000000000002
desorientent,0.07
desquamation,0.07
dessechaient,0.47
dessechement,0.07
dessecherait,0.07
dessecherent,0.07
dessecheront,0.07
desserraient,0.2
desserrerait,0.07
desserrerent,0.14
desservaient,0.34
desservirait,0.07
desserviront,0.07
dessiccation,0.07
dessilleront,0.07
dessinateurs,1.76
dessinatrice,0.27
destabilisee,0.0
destabiliser,0.47
destabilises,0.07
destabilisez,0.0
destinataire,1.82
destinations,0.54
destinatrice,0.14
destitueront,0.07
destructeurs,0.47000000000000003
destructible,0.0
destructions,3.58
destructrice,1.29
destructurer,0.07
detachements,2.7
detaillaient,0.2
detaillerent,0.14
detaleraient,0.0
deteignaient,0.07
detendraient,0.07
determinante,0.68
determinants,0.2
determinions,0.0
determinisme,0.47
deterministe,0.14
detestations,0.14
detournaient,1.76
detournement,1.89
detournerais,0.0
detournerait,0.27
detournerent,0.61
detourneront,0.14
detraquaient,0.07
detraquement,0.14
detraquerais,0.0
detrempaient,0.07
detribalisee,0.07
detrousseurs,0.07
detruiraient,0.07
detruisaient,0.74
detruisirent,0.14
deuxiemement,0.88
devalisaient,0.0
devaliserait,0.07
devalorisait,0.07
devalorisant,0.0
devalorisent,0.07
devaluations,0.07
devastateurs,0.27
devastations,0.47
devastatrice,0.74
developperai,0.0
developperez,0.14
devergondage,0.2
devergondees,0.34
devergondent,0.07
deverrouilla,0.14
deverrouille,0.21000000000000002
deversements,0.07
deviendrions,0.14
devineraient,0.0
devineresses,0.07
devirginisee,0.0
devirginiser,0.07
devirilisant,0.07
devisageames,0.07
devisagerent,0.74
devoilements,0.07
devoreraient,0.07
diachronique,0.07
diagnostiqua,0.14
diagnostique,0.54
dialecticien,0.2
dialectiques,0.27
dialoguaient,0.14
dialoguistes,0.07
diamantaires,1.15
diamantifere,0.07
diapositives,0.61
diastoliques,0.07
dictatoriale,0.07
dictatoriaux,0.0
dictionnaire,8.11
dieteticiens,0.07
diffamateurs,0.07
diffamations,0.07
diffamatoire,0.14
diffamatrice,0.07
differemment,4.19
differenciee,0.07
differencier,1.15
differencies,0.07
differenciez,0.0
differentiel,0.0
diffuserions,0.0
digitalisees,0.0
digitaliseur,0.0
dilapidation,0.07
dimensionnel,0.0
diocletienne,0.07
dionysiaques,0.14
diplomatique,6.96
directionnel,0.07
directoriale,0.27
directoriaux,0.2
dirigeraient,0.0
discernables,0.14
discernaient,0.47
discernement,2.5
discernerait,0.07
disciplinais,0.0
disciplinait,0.14
disciplinees,0.27
disciplinera,0.07
discographie,0.0
discontinuer,1.76
discontinues,0.27
discordances,0.27
discordantes,0.34
discotheques,0.07
discouraient,0.2
discourtoise,0.2
discreditait,0.07
discreditant,0.0
discreditees,0.07
discretement,19.73
discriminant,0.07
disculpation,0.0
disculperait,0.0
discutailler,0.41
discuterions,0.07
disgracieuse,0.95
disjoncteurs,0.14
disjonctions,0.07
dislocations,0.07
disloquaient,0.34
disloquerent,0.2
disloqueront,0.07
disparaisses,0.07
disparaissez,0.95
disparaitrai,0.07
disparaitras,0.0
disparaitrez,0.14
disparitions,1.08
dispendieuse,0.14
dispensaient,0.34
dispensaires,0.41
dispensateur,0.4
dispensation,0.07
dispenserait,0.2
dispenserent,0.0
dispersaient,1.15
dispersement,0.14
disperserait,0.14
disperserent,1.35
disperserons,0.07
disperseront,0.07
dispositions,17.16
disqualifiee,0.14
disqualifier,0.2
disqualifies,0.14
dissemblable,0.34
dissemblance,0.27
dissentiment,0.14
dissequerais,0.0
dissertation,2.03
disserterait,0.0
dissimulions,0.34
dissipateurs,0.07
dissipations,0.34
dissociaient,0.14
dissociatifs,0.0
dissociation,0.34
dissociative,0.0
dissocierons,0.07
dissolvaient,0.81
dissolvantes,0.14
dissuaderent,0.07
dissuaderont,0.0
distendaient,0.07
distillaient,0.07
distillateur,0.07
distillation,0.41
distilleries,0.0
distilleront,0.07
distinctions,0.95
distinctives,0.07
distinguerez,0.07
distinguions,0.41
distractions,4.86
distractives,0.07
distrayaient,0.54
distrayantes,0.14
distribuerai,0.0
distribuerez,0.0
distribuions,0.07
distributeur,1.89
distribution,7.23
distributive,0.07
divergeaient,0.34
diversifiant,0.07
diversifiees,0.07
diversifient,0.14
divertimento,0.14
divertissais,0.14
divertissait,0.27
divertissant,0.75
divertissent,0.27
divertissons,0.07
divinatoires,0.07
divinatrices,0.07
divinisaient,0.07
doctrinaires,0.07
documentaire,1.15
documenterai,0.07
dodelinaient,0.07
dodelinantes,0.07
dodelinerent,0.07
domestiquait,0.07
domestiquees,0.14
dominatrices,0.07
domineraient,0.07
dominicaines,0.07
dommageables,0.14
donjuanesque,0.47
doubleraient,0.0
doucettement,0.41
douloureuses,3.24
douteusement,0.07
draconiennes,0.2
dresseraient,0.2
duplicateurs,0.0
durcissaient,0.2
durcissement,0.74
dynamiserait,0.0
dysenterique,0.07
dysmenorrhee,0.0
ebahissement,1.15
ebenisteries,0.07
eblouissante,6.28
eblouissants,1.55
eblouissions,0.07
ebouillantee,0.14
ebouillanter,0.2
ebouillantes,0.27
ebouriffante,0.0
ebranchement,0.07
ebranlements,0.47
ecarquillais,0.07
ecarquillait,0.54
ecarquillant,0.95
ecarquillees,0.2
ecarquillent,0.2
ecartelaient,0.14
ecartelement,0.27
ecarteleront,0.0
ecarteraient,0.07
echafaudages,2.64
echancraient,0.07
echangeables,0.07
echangeaient,5.41
echangerions,0.07
echantillons,4.53
echappatoire,0.61
echappements,0.14
echapperions,0.07
echauffaient,0.27
echauffement,0.74
echauffouree,0.95
echauguettes,0.2
echinodermes,0.0
echographier,0.0
echolocation,0.0
echoueraient,0.0
eclaboussait,1.76
eclaboussant,1.28
eclaboussees,0.14
eclaboussent,0.61
eclaboussera,0.0
eclaboussure,0.54
eclairagiste,0.07
eclaircirait,0.14
eclaircirons,0.0
eclairciront,0.07
eclaircissez,0.0
eclateraient,0.27
ecoeurements,0.07
econocroques,0.74
economiserai,0.0
economiserez,0.07
economiseurs,0.07
ecouleraient,0.2
ecouteraient,0.14
ecouvillonne,0.07
ecrabouillee,0.41
ecrabouiller,0.74
ecrabouilles,0.34
ecraseraient,0.34
ecrivailleur,0.0
ecrivaillons,0.14
ecrivassiers,0.14
ecroulements,0.68
ecroulerions,0.0
ectodermique,0.0
eczemateuses,0.07
edouardienne,0.07
educationnel,0.0
effaceraient,0.0
effarouchait,0.68
effarouchant,0.2
effarouchees,0.68
effarouchent,0.2
effectuaient,0.95
effectuerait,0.2
effectuerons,0.0
effervescent,0.34
effeuilleras,0.07
effeuilleuse,0.14
efficacement,2.23
effilochures,0.27
effleuraient,0.88
effleurement,0.81
effleurerait,0.2
effleurerent,0.34
effleureront,0.07
effondraient,0.81
effondrement,6.28
effondrerais,0.07
