word,frequency
vase,26.76
vaut,69.39
vaux,4.32
veau,13.92
vecu,60.14
veld,0.0
vele,0.07
velo,24.32
velu,2.43
vend,8.65
vent,207.64
venu,158.38
vers,999.1899999999999
vert,91.00999999999999
vete,0.07
veto,0.74
vets,0.54
vetu,30.68
veuf,4.73
veut,210.61
veux,377.97
vexa,0.34
vexe,10.27
vice,13.45
vida,9.32
vide,201.75
vies,17.84
vifs,10.41
vile,0.47
vils,0.34
vina,0.0
vine,0.0
vins,12.03
vint,95.34
vioc,0.34
viol,7.23
vira,1.82
vire,10.4
visa,3.24
vise,10.48
vite,351.89
vits,0.14
vive,49.449999999999996
vlan,3.18
voeu,10.61
voie,70.61
voir,716.55
vois,253.72
voit,158.78
voix,612.7
vola,1.96
vole,32.84
vols,7.09
volt,0.0
vomi,4.12
vont,116.62
vopo,0.07
vota,0.27
vote,6.7
voua,0.41
voue,6.2299999999999995
vous,3507.16
vrac,5.2
vrai,344.59
vues,17.77
wali,0.0
watt,0.0
whig,0.07
witz,0.0
yack,1.42
yaks,0.0
yali,0.88
yama,0.07
yang,0.81
yard,0.27
yeah,0.27
yens,0.14
yeti,0.28
yeux,955.68
yeye,0.2
yoga,1.08
yogi,0.41
yole,0.47
york,0.61
youp,0.68
yoyo,0.34
yuan,0.0
zade,0.47
zain,0.07
zani,0.0
zebu,0.2
zele,12.03
zens,0.2
zero,16.49
zest,0.07
zinc,16.49
zizi,2.3
zobs,0.0
zona,0.61
zone,34.53
zoom,0.34
zoos,0.41
zouk,0.0
zozo,0.41
zzzz,0.07
